dependents_qty,primary_client_key,house_number,distance_km,month,week_of_month,broad_area_encoded,requests_per_household,Average household size,Couple-family households with children,Multigenerational households,One-parent families in which the parent is a man+,One-parent families in which the parent is a woman+,Persons not in census families - Living alone,Total one-parent families
0.004688832054560955,0.0,0.024948368285462506,0.009651835076603754,0.004805559662871507,0.009148200853832078,0.02005199060442856,0.02946854762767177,20.0,3350.0,150.0,550.0,1750.0,48350.0,2250.0
0.010869565217391304,0.0,0.0,0.02830692519998669,0.009315392577258611,0.026224842447651962,0.021972432536193246,0.03703301855888216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04539641943734015,0.0,0.04091577017976353,0.0343323342564418,0.03075558184237764,0.033949989835332386,0.03549351800066,0.02459784274235825,84.0,8820.0,420.0,1260.0,2730.0,10920.0,3990.0
0.1918158567774936,0.0,0.13413952538453872,0.19753297049377005,0.19399674700576663,0.08883919495832485,0.18015453321838967,0.1352570732458132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008738277919863598,0.0,0.006531265652415108,0.004363289232180481,0.002809404110601804,0.005895507216914006,0.005070561354506133,0.0005418854952792532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5057544757033248,0.0,0.43114606036845454,0.44849190384959403,0.46976193996747,0.4698109371823541,0.4679834389784434,0.42257228032951305,79.0,17910.0,1905.0,1515.0,5700.0,23375.0,7065.0
0.030690537084398974,0.18213616489693943,0.024881167476658604,0.014253080178218532,0.007467100399231109,0.021142508639967472,0.026142955548738106,0.014394420771998895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46504688832054564,0.0,0.25848641468993355,0.40428350573761485,0.4175661688599734,0.09554787558446838,0.3804466110900447,0.2988262714928119,201.0,80520.0,8735.0,6965.0,22830.0,60975.0,29635.0
0.04880647911338448,0.0,0.03585303718181755,0.03383215472786699,0.00783675883483661,0.022158975401504372,0.04394407909055046,0.03417898387420809,26.0,6435.0,455.0,715.0,2340.0,7540.0,2990.0
0.01982097186700767,0.0,0.06699630431827319,0.048047237883642395,0.006062398343930207,0.02602154909534458,0.037272049066130596,0.06052124895035789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04944586530264279,0.09456589631480325,0.033793572718757,0.04962882421585024,0.004509832914387106,0.0526529782476113,0.05324612506559888,0.03894240796060072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00319693094629156,0.0,0.014370997255468183,0.005473030532380063,0.011533343190891615,0.003049400284610693,0.013026769190221579,0.028043357452226334,32.0,8320.0,320.0,1040.0,2800.0,42720.0,3840.0
0.014279624893435636,0.0,0.005000610792776376,0.034720601279158304,0.005470944846961407,0.005082333807684488,0.019176063506197192,0.021136666601990765,36.0,8820.0,1320.0,600.0,2520.0,5100.0,3000.0
0.010230179028132993,0.0,0.0033144236968371092,0.008968249202515901,0.0012568386810587018,0.004065867046147591,0.005706360955174973,0.0007454840917714584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01257459505541347,0.0,0.024082103608411367,0.019428499314912074,0.0011829069939376016,0.011994307786135392,0.014467377052171514,0.007944521644662502,21.0,2345.0,70.0,210.0,350.0,1645.0,525.0
0.10912190963341858,0.16795058643903116,0.13329729338539992,0.12044879087996073,0.1576223569421854,0.07216914006911973,0.12884970594028616,0.16940773603320156,28.0,6930.0,490.0,770.0,2520.0,8120.0,3220.0
0.07949701619778346,0.0,0.1254045085122385,0.09220336822955867,0.10882744344225935,0.04980687131530799,0.0978213905302798,0.12604802160024497,30.0,7800.0,300.0,975.0,2625.0,40050.0,3600.0
0.008312020460358057,0.0,0.015472691486709522,0.008169931049843945,0.003844447730297205,0.005488920512299248,0.01016230447984506,0.008894648428292792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0068201193520886615,0.0,0.004193838329727071,0.011421129666206627,0.00783675883483661,0.006505387273836145,0.008967138643846385,0.004399817874964881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04518329070758738,0.0,0.042663535344768716,0.04320736906013185,0.0037705160431761053,0.010977841024598495,0.042006930615804634,0.032114285286703806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013640238704177323,0.0,0.01758892748325353,0.012798737120672423,0.0016264971166642021,0.010367960967676356,0.010986088904966189,0.0036835684534589712,26.0,2730.0,130.0,390.0,845.0,3380.0,1235.0
0.007459505541346974,0.0,0.0,0.0038174670252410594,0.0010350436196954014,0.0022362268753811747,0.0047643390483093585,0.0006358540782756556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002344416027280477,0.0,0.003126243294316054,0.0010653872574841001,0.001478633742422002,0.0022362268753811747,0.0031090856121112026,0.0005627674026117872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02962489343563512,0.0,0.01138423418239424,0.040511412512490325,0.019370102025728225,0.015247001423053465,0.029404366045164124,0.023767786925890027,52.0,12870.0,910.0,1430.0,4680.0,15080.0,5980.0
0.04603580562659847,0.0,0.03196400575949928,0.05007954143425073,0.034452166198432645,0.028461069323033137,0.0396300959574123,0.02012807047782938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.273231031543052,0.0,0.23014708089571698,0.3034837873606659,0.24937158065947063,0.06220776580605814,0.25323949634719856,0.231878702568814,113.0,53875.0,6770.0,3995.0,12200.0,42050.0,16100.0
0.0123614663256607,0.0,0.014014950864963285,0.011281461599227946,0.010054709448469612,0.016060174832282986,0.014470728374593657,0.008666252566843204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06287297527706735,0.0,0.10262914775680346,0.08591650189607919,0.05426585834688747,0.0664769262045131,0.04516078636196653,0.10820665048724887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8378090366581415,0.011007009507946423,0.8797090105220505,0.8567955027411907,0.8422297796835723,0.421020532628583,0.8390121254517535,0.8789124319826249,60.0,15200.0,840.0,1790.0,5330.0,46660.0,7040.0
0.06990622335890878,0.0,0.053288064837081574,0.06016657494414352,0.0715658731332249,0.04919699125838585,0.06587059831769086,0.036868573538638455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01577152600170503,0.0,0.02658222762609833,0.020979248531405162,0.0026615407363596035,0.016060174832282986,0.01651318240177258,0.010009220232166787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.036871270247229325,0.0,0.03277603820488411,0.07782660531966444,0.02365813987875203,0.021752388696889613,0.04847066224520619,0.03641178181573927,78.0,46150.0,5460.0,2080.0,6760.0,22490.0,8840.0
0.040707587382779194,0.0,0.0372696955277363,0.018969828533994128,0.023362413130267632,0.019312868469201057,0.026199854639875078,0.009333168482276003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000639386189258312,0.0,0.0007537191929409586,0.0009289296464565513,0.0002957267484844004,0.000406586704614759,0.0008748182452198036,5.481500674790134e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027706734867860187,0.0,0.04241577203889521,0.031805065914123506,0.023362413130267632,0.007928440739987802,0.03242497975593618,0.03337607453727217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027493606138107415,0.0,0.02530287295700699,0.03223839009988332,0.02277095963329883,0.03151046960764383,0.045507156546783056,0.09261543540125412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07011935208866156,0.0,0.026214572998715022,0.05681525488515522,0.0036965843560550046,0.043708070746086604,0.044790996760620136,0.022242933101812044,20.0,2100.0,100.0,300.0,650.0,2600.0,950.0
0.015984654731457798,0.0,0.057689944537113846,0.04252623976668827,0.0034008576075706047,0.030290709493799552,0.03940306012633686,0.09265197873908607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004262574595055413,0.09349711985564578,0.0,0.0,0.0,0.000406586704614759,0.0,0.0004896807269479188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021312872975277068,0.0,0.03986839886953911,0.02132810170637889,0.002291882300754103,0.014027241309209189,0.031479154852050044,0.031770777911083625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004262574595055413,0.0,0.0,0.0,0.0,0.000406586704614759,0.0,0.0004531373891159845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03815004262574595,1.0,0.0470402034053307,0.03672413041909674,0.0068017152151412085,0.009554787558446838,0.04164349405681496,0.037773021149978825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007459505541346974,0.0,0.007081387253230876,0.013546783393707278,0.0068017152151412085,0.007115267330758283,0.009994366698121565,0.005240314645099369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020460358056265983,0.03368727878409328,0.039972600933392936,0.0339147351880032,0.011015821381043914,0.020532628583045335,0.04093421077246063,0.07762901255637789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004262574595055413,0.0,0.0,0.07388726388162313,0.0010350436196954014,0.0016263468184590363,0.0,0.0009647441187630639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014705882352941176,0.0,0.0001574367126633984,0.010215272786592818,0.003844447730297205,0.002642813579995934,0.011462436404945346,0.004275570526336305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0552003410059676,0.0,0.0698824022121672,0.06415853127917698,0.05382226822416087,0.04940028461069323,0.0515857378312824,0.024124084469751388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020886615515771523,0.0,0.014256365916293912,0.03212864947586979,0.0017743604909064023,0.02825777597072576,0.022110433994686984,0.012320586350036628,30.0,7425.0,525.0,825.0,2700.0,8700.0,3450.0
0.0034100596760443308,0.0,0.005500037046599725,0.0024417820225859557,0.0017743604909064023,0.0012197601138442774,0.00556166058004898,0.0013301774970824061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05200341005967604,0.0,0.028990574020965384,0.033201746880676,0.0026615407363596035,0.024191908924578166,0.0323810858506767,0.012739173674293327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052429667519181586,0.0,0.08630588085069876,0.0791601352928505,0.019887623835575928,0.07379548688757877,0.07441350971361044,0.09879125949485101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0002217950613633003,0.00020329335230737954,0.0,8.770401079664217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011295822676896846,0.0,0.009154545808233923,0.005983128972422568,0.0003696584356055005,0.008944907501524699,0.007368709117464866,0.001458079179494176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03388746803069054,0.0,0.037442730808705055,0.0405800446351958,0.011903001626497114,0.010977841024598495,0.043979292642147345,0.04385748689899587,12.0,3000.0,480.0,630.0,1800.0,6450.0,2400.0
0.100383631713555,0.0,0.10678135967459935,0.11798390867103328,0.12657104835132335,0.05793860540760317,0.11293529302048184,0.12133484460337124,87.0,21945.0,2070.0,2115.0,6825.0,62445.0,8790.0
0.020460358056265983,0.0,0.025078507503591526,0.03551674800770181,0.02158805263936123,0.014840414718438706,0.030267328293813074,0.027714467411738927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07182438192668372,0.0,0.0541780901239932,0.04841299079415192,0.004140174478781605,0.06078471233990648,0.04776250332115349,0.019146098785516975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005754475703324808,0.0,0.008441908891120451,0.010378457676075297,0.0017743604909064023,0.005488920512299248,0.011462436404945346,0.010721815319889505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029838022165387893,0.0,0.008714339700360573,0.018016408867956114,0.007467100399231109,0.0028461069323033133,0.012492958372651956,0.02464482703385645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11722080136402388,0.06784648483586647,0.10449236046513843,0.10263828848059797,0.11148898417861895,0.07664159381988209,0.10209161864054447,0.06520245052662867,22.0,5500.0,880.0,1155.0,3300.0,11825.0,4400.0
0.32715260017050296,0.0,0.3906133620056784,0.3849717348489123,0.4344225935235842,0.09941044927830858,0.38647608773791553,0.4730647322595799,112.0,22325.0,1705.0,3415.0,9120.0,76085.0,12465.0
0.03537936913895993,0.0,0.0,0.07490314409226326,0.010054709448469612,0.02256556210611913,0.0,0.013473528658634153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030477408354646206,0.0,0.03316291897459728,0.026373686949604187,0.018335058406032827,0.036389510063020936,0.019819312188074718,0.012344339519627384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014705882352941176,0.0,0.0005116693161560449,0.025528600997209792,0.009019665828774212,0.005488920512299248,0.013358176779685357,0.004275570526336305,42.0,24850.0,2940.0,1120.0,3640.0,12110.0,4760.0
0.003836317135549872,0.0,0.018316528143218075,0.001411633207847858,0.0011089753068165014,0.011384427729213255,0.014768156657528213,0.03955450886928562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.236999147485081,0.0,0.1581919735752998,0.2610758593990352,0.2314801123761644,0.17361252287050213,0.23459018557261269,0.19214965575740725,72.0,13440.0,1690.0,1150.0,3915.0,9850.0,4925.0
0.004901960784313725,0.0,0.019719492397194328,0.015780314588795873,0.007688895460594409,0.004675747103069729,0.010790131278773377,0.007871434968998635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6376811594202899,0.03150808522451246,0.49231784114363625,0.8229654364817441,0.5169303563507318,0.5169749949176662,0.5198424161311284,0.36460854297970724,124.0,20325.0,1055.0,2465.0,7085.0,33180.0,9480.0
0.005541346973572038,0.0,0.015727165804528355,0.008713967931078303,0.004879491349992606,0.005488920512299248,0.011462436404945346,0.009351440151191971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0008131734092295182,0.0,0.0029380843616875125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04369138959931799,0.0,0.03167506948844768,0.05819082697915004,0.026319680615111637,0.04858711120146371,0.04905370674320091,0.06478507340381963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017902813299232736,0.0,0.01654110272627605,0.0012851596096818264,0.0034747892946917045,0.01362065460459443,0.013213613851472612,0.006314688777358236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0036231884057971015,0.0,0.0046893649414740815,0.0015980808862261502,0.0032529942333284043,0.0010164667615368977,0.0046636284181668045,0.0012936341592504719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03964194373401534,0.09688389201193699,0.0341308464136851,0.04335786390913308,0.011015821381043914,0.010164667615368977,0.041604522177774966,0.039106852980844424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008525149190110827,0.0,0.001119015897208337,0.0,0.000739316871211001,0.0010164667615368977,0.0016204832639987417,0.0004988165614059023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020034100596760442,0.0,0.02541913670449229,0.01726192651226703,0.010941889693922813,0.015247001423053465,0.015739703334608272,0.004472904550628751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6430093776641091,0.09452425567353738,0.5027287972152565,0.6035950182891691,0.6299719059588939,0.47245375076235,0.6274368841341702,0.669211663624144,208.0,55180.0,5630.0,4000.0,12295.0,38850.0,15995.0
0.03218243819266837,0.0,0.033791214795641074,0.03723807078672288,0.006505988466656808,0.037202683472250454,0.038074385814559894,0.020515429858847883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011722080136402387,0.0,0.015527830611881956,0.0070007666024354655,0.004879491349992606,0.008335027444602561,0.0,0.005349944658595172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1939471440750213,0.0,0.1732846766829427,0.19434532743433502,0.17780570752624572,0.04431795080300874,0.17768692105871323,0.12735579455091853,28.0,6930.0,490.0,770.0,2520.0,8120.0,3220.0
0.0008525149190110827,0.09077659795960859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03175618073316283,0.0,0.03820742341307013,0.026896523688656845,0.008945734141653111,0.009961374263061597,0.02112733897710889,0.011397867069780288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
